method,case_id,category,fake_record_name,synthetic_input_bytes,synthetic_output_preview,requested_write_length,writer_policy_label,expected_writer_type_label,expected_observation,actual_observation,expected_status,actual_status,zig_harness_match,anytype_match,anywriter_match,generic_writer_match,write_writeall_match,fixed_buffer_match,arraylist_match,fmt_match,wrapper_match,version_compatibility_local_only,production_logger_truth_not_tested,naive_expected_to_fail,naive_match,output_bytes,elapsed_sec,fail_reason
wrapper_policy_marker,writeByteNTimes_or_version_fallback_marker_01,anytype_policy,demo_writer,AAAA,toy_output,4,writeByteNTimes,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0072056869976222515,
wrapper_policy_marker,helper_method_default_behavior_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,helper_default,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0075082730036228895,
wrapper_policy_marker,optimized_helper_not_proved_marker_01,performance_context_not_tested,demo_writer,sample_payload,toy_output,16,optimized_helper,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,optimized_helper_not_proved
wrapper_policy_marker,dynamic_dispatch_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,dynamic_dispatch,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,dynamic_dispatch_context_not_tested
wrapper_policy_marker,function_pointer_overhead_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,function_pointer_overhead,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,function_pointer_overhead_context_not_tested
wrapper_policy_marker,monomorphization_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,monomorphization,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,monomorphization_context_not_tested
wrapper_policy_marker,code_bloat_context_not_measured_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,code_bloat,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,code_bloat_context_not_measured
wrapper_policy_marker,interface_documentation_context_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,interface_documentation,anytype,interface_doc_ok,write_ok,success,success,False,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0075317679438740015,
wrapper_policy_marker,rust_trait_comparison_context_not_tested_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,rust_trait_comparison,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,rust_trait_comparison_context_not_tested
wrapper_policy_marker,composition_policy_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,composition_policy,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007622103905305266,
wrapper_policy_marker,struct_field_anytype_not_allowed_context_marker_01,interface_documentation_context,sample_struct_field,fake_message,toy_output,16,struct_field_anytype,anytype,not_run_compile_error,not_run_compile_error,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.0,struct_field_anytype_not_allowed
wrapper_policy_marker,tagged_union_interface_context_not_required_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,tagged_union_interface,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,tagged_union_interface_context_not_required
wrapper_policy_marker,stdlib_churn_new_io_context_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,stdlib_churn_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.00721979490481317,
wrapper_policy_marker,zig_version_compatibility_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,zig_version_compat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007257785182446241,
wrapper_policy_marker,no_real_file_io_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_real_file_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007264907006174326,no_real_file_io
wrapper_policy_marker,no_network_writer_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_network_writer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007349009858444333,no_network_writer
wrapper_policy_marker,no_unbounded_output_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_unbounded_output,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007119170855730772,no_unbounded_output
wrapper_policy_marker,no_attacker_format_string_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_attacker_format_string,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007195321144536138,no_attacker_format_string
wrapper_policy_marker,production_logger_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,production_logger,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,production_logger_not_tested
wrapper_policy_marker,serialization_library_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,serialization_library,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,serialization_library_not_tested
wrapper_policy_marker,performance_microbenchmark_not_proof_01,performance_context_not_tested,fictional_sink,fake_message,toy_output,16,performance_microbenchmark,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,performance_microbenchmark_not_proof
wrapper_policy_marker,writer_wrapper_result_struct_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,writer_wrapper_result,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007678838213905692,
wrapper_policy_marker,wrapper_records_bytes_requested_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_requested,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007409514160826802,
wrapper_policy_marker,wrapper_records_bytes_written_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_written,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007299339864403009,
wrapper_policy_marker,wrapper_records_error_marker_01,anytype_policy,synthetic_error_case,fake_message,toy_output,16,wrapper_records_error,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,wrapper_records_error
wrapper_policy_marker,naive_writer_policy_expected_fail_01,naive_writer_policy,toy_interface_case,fake_message,toy_output,16,naive_writer,anytype,naive_fail,naive_fail,error,error,True,True,True,True,True,True,True,True,True,True,True,True,True,10,0.0,naive_writer_policy_expected_fail
wrapper_policy_marker,external_api_truth_not_tested_01,external_interface_truth_not_tested,toy_interface_case,fake_message,toy_output,16,external_api_truth,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,external_api_truth_not_tested
wrapper_policy_marker,safety_caveat_01,safety_scope,fictional_sink,fake_message,toy_output,16,safety_caveat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007453922880813479,toy_lab_safety_caveats
copy_size_timing_marker,writer_anytype_accepts_arraylist_writer_01,anytype_policy,demo_writer,example_log_line,example_log_line,16,anytype_arraylist,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007634924026206136,
copy_size_timing_marker,writer_anytype_accepts_fixed_buffer_writer_01,anytype_policy,demo_writer,sample_payload,sample_payload,14,anytype_fixed_buffer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007661368930712342,
copy_size_timing_marker,writer_anytype_missing_method_compile_context_not_run_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,anytype_missing_method,anytype,not_run_compile_error,not_run_compile_error,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.0,anytype_missing_method_compile_context_not_run
copy_size_timing_marker,write_vs_writeAll_partial_write_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,15,write_partial,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007610686123371124,
copy_size_timing_marker,writeAll_loops_until_complete_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,15,writeAll_complete,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007338620023801923,
copy_size_timing_marker,writeAll_stops_on_error_marker_01,partial_write_policy,synthetic_error_case,fake_message,toy_output,12,writeAll_error,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,writeAll_stops_on_error
copy_size_timing_marker,custom_counting_writer_records_bytes_marker_01,anytype_policy,fake_counter_writer,example_log_line,toy_output,16,counting_writer,counting_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.00741865299642086,
copy_size_timing_marker,failing_writer_records_error_marker_01,anytype_policy,synthetic_error_case,fake_message,toy_output,12,failing_writer,anytype,error_recorded,error_recorded,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,14,0.0,failing_writer_records_error
copy_size_timing_marker,partial_writer_records_short_write_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,20,partial_writer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0073592099361121655,
copy_size_timing_marker,fixed_buffer_writer_exact_fit_marker_01,fixed_buffer_policy,demo_buffer,sample_payload,toy_output,14,fixed_buffer_exact_fit,fixed_buffer_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.00710446503944695,
copy_size_timing_marker,fixed_buffer_writer_out_of_space_marker_01,fixed_buffer_policy,demo_buffer,sample_payload_that_is_way_too_long,toy_output,64,fixed_buffer_oom,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,fixed_buffer_out_of_space
copy_size_timing_marker,arraylist_writer_grows_with_allocator_marker_01,arraylist_policy,demo_writer,example_log_line,toy_output,16,arraylist_writer,arraylist_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.00732170301489532,
copy_size_timing_marker,fmt_format_writes_to_writer_marker_01,fmt_policy,synthetic_format_case,demo {},demo 42,7,fmt_format,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007333789952099323,
copy_size_timing_marker,fmt_print_context_not_run_01,fmt_policy,synthetic_format_case,fake_message,toy_output,16,fmt_print,anytype,not_run_fmt_print,not_run_fmt_print,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,17,0.0,fmt_print_context_not_run
copy_size_timing_marker,json_stringify_writer_context_marker_01,json_context,fake_json_value,"{""key"":""value""}","{""key"":""value""}",15,json_stringify,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,json_stringify_writer_context_not_tested
copy_size_timing_marker,custom_jsonStringify_context_marker_01,json_context,fake_json_value,"{""x"":1}",toy_output,16,custom_jsonStringify,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,custom_jsonStringify_context_not_tested
copy_size_timing_marker,anywriter_stored_in_struct_marker_01,anywriter_policy,sample_struct_field,example_log_line,toy_output,16,anywriter_struct_field,AnyWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007373349042609334,
copy_size_timing_marker,generic_writer_not_single_interface_marker_01,generic_writer_policy,toy_interface_case,fake_message,toy_output,16,generic_writer,GenericWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007251634960994124,
copy_size_timing_marker,any_conversion_marker_01,anywriter_policy,demo_any_writer,sample_payload,toy_output,16,any_conversion,AnyWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007310810964554548,
copy_size_timing_marker,anyerror_erasure_context_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,anyerror_erasure,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0076294399332255125,
copy_size_timing_marker,typed_error_preservation_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,typed_error_preserved,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007248196983709931,
copy_size_timing_marker,error_cast_context_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,error_cast,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007122397189959884,
copy_size_timing_marker,writeByte_marker_01,anytype_policy,demo_writer,X,toy_output,1,writeByte,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007635097950696945,
copy_size_timing_marker,writeByteNTimes_or_version_fallback_marker_01,anytype_policy,demo_writer,AAAA,toy_output,4,writeByteNTimes,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007474504178389907,
copy_size_timing_marker,helper_method_default_behavior_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,helper_default,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007330363849177957,
copy_size_timing_marker,optimized_helper_not_proved_marker_01,performance_context_not_tested,demo_writer,sample_payload,toy_output,16,optimized_helper,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,optimized_helper_not_proved
copy_size_timing_marker,dynamic_dispatch_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,dynamic_dispatch,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,dynamic_dispatch_context_not_tested
copy_size_timing_marker,function_pointer_overhead_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,function_pointer_overhead,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,function_pointer_overhead_context_not_tested
copy_size_timing_marker,monomorphization_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,monomorphization,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,monomorphization_context_not_tested
copy_size_timing_marker,code_bloat_context_not_measured_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,code_bloat,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,code_bloat_context_not_measured
copy_size_timing_marker,interface_documentation_context_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,interface_documentation,anytype,interface_doc_ok,write_ok,success,success,False,True,True,True,True,True,True,True,True,True,True,False,True,8,0.00743723614141345,
copy_size_timing_marker,rust_trait_comparison_context_not_tested_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,rust_trait_comparison,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,rust_trait_comparison_context_not_tested
copy_size_timing_marker,composition_policy_marker_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,composition_policy,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007546891923993826,
copy_size_timing_marker,struct_field_anytype_not_allowed_context_marker_01,interface_documentation_context,sample_struct_field,fake_message,toy_output,16,struct_field_anytype,anytype,not_run_compile_error,not_run_compile_error,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.0,struct_field_anytype_not_allowed
copy_size_timing_marker,tagged_union_interface_context_not_required_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,tagged_union_interface,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,tagged_union_interface_context_not_required
copy_size_timing_marker,stdlib_churn_new_io_context_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,stdlib_churn_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007395678199827671,
copy_size_timing_marker,zig_version_compatibility_marker_01,version_compatibility,toy_interface_case,fake_message,toy_output,16,zig_version_compat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007422883994877338,
copy_size_timing_marker,no_real_file_io_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_real_file_io,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007673162966966629,no_real_file_io
copy_size_timing_marker,no_network_writer_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_network_writer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007618074072524905,no_network_writer
copy_size_timing_marker,no_unbounded_output_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_unbounded_output,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007202118169516325,no_unbounded_output
copy_size_timing_marker,no_attacker_format_string_marker_01,safety_scope,fictional_sink,fake_message,toy_output,16,no_attacker_format_string,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007267531007528305,no_attacker_format_string
copy_size_timing_marker,production_logger_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,production_logger,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,production_logger_not_tested
copy_size_timing_marker,serialization_library_not_tested_01,production_logger_not_tested,fictional_sink,fake_message,toy_output,16,serialization_library,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,serialization_library_not_tested
copy_size_timing_marker,performance_microbenchmark_not_proof_01,performance_context_not_tested,fictional_sink,fake_message,toy_output,16,performance_microbenchmark,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,performance_microbenchmark_not_proof
copy_size_timing_marker,writer_wrapper_result_struct_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,writer_wrapper_result,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0073614418506622314,
copy_size_timing_marker,wrapper_records_bytes_requested_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_requested,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007453257916495204,
copy_size_timing_marker,wrapper_records_bytes_written_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,14,wrapper_bytes_written,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007355195004492998,
copy_size_timing_marker,wrapper_records_error_marker_01,anytype_policy,synthetic_error_case,fake_message,toy_output,16,wrapper_records_error,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,wrapper_records_error
copy_size_timing_marker,naive_writer_policy_expected_fail_01,naive_writer_policy,toy_interface_case,fake_message,toy_output,16,naive_writer,anytype,naive_fail,naive_fail,error,error,True,True,True,True,True,True,True,True,True,True,True,True,True,10,0.0,naive_writer_policy_expected_fail
copy_size_timing_marker,external_api_truth_not_tested_01,external_interface_truth_not_tested,toy_interface_case,fake_message,toy_output,16,external_api_truth,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,external_api_truth_not_tested
copy_size_timing_marker,safety_caveat_01,safety_scope,fictional_sink,fake_message,toy_output,16,safety_caveat,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.007440668065100908,toy_lab_safety_caveats
naive_writer_policy_marker,writer_anytype_accepts_arraylist_writer_01,anytype_policy,demo_writer,example_log_line,example_log_line,16,anytype_arraylist,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writer_anytype_accepts_fixed_buffer_writer_01,anytype_policy,demo_writer,sample_payload,sample_payload,14,anytype_fixed_buffer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writer_anytype_missing_method_compile_context_not_run_01,interface_documentation_context,toy_interface_case,fake_message,toy_output,16,anytype_missing_method,anytype,not_run_compile_error,not_run_compile_error,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,21,0.0,anytype_missing_method_compile_context_not_run
naive_writer_policy_marker,write_vs_writeAll_partial_write_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,15,write_partial,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writeAll_loops_until_complete_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,15,writeAll_complete,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writeAll_stops_on_error_marker_01,partial_write_policy,synthetic_error_case,fake_message,toy_output,12,writeAll_error,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,writeAll_stops_on_error
naive_writer_policy_marker,custom_counting_writer_records_bytes_marker_01,anytype_policy,fake_counter_writer,example_log_line,toy_output,16,counting_writer,counting_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,failing_writer_records_error_marker_01,anytype_policy,synthetic_error_case,fake_message,toy_output,12,failing_writer,anytype,error_recorded,error_recorded,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,14,0.0,failing_writer_records_error
naive_writer_policy_marker,partial_writer_records_short_write_marker_01,partial_write_policy,toy_partial_write,synthetic_chunk,toy_output,20,partial_writer,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,fixed_buffer_writer_exact_fit_marker_01,fixed_buffer_policy,demo_buffer,sample_payload,toy_output,14,fixed_buffer_exact_fit,fixed_buffer_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,fixed_buffer_writer_out_of_space_marker_01,fixed_buffer_policy,demo_buffer,sample_payload_that_is_way_too_long,toy_output,64,fixed_buffer_oom,anytype,write_ok,write_ok,error,error,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,fixed_buffer_out_of_space
naive_writer_policy_marker,arraylist_writer_grows_with_allocator_marker_01,arraylist_policy,demo_writer,example_log_line,toy_output,16,arraylist_writer,arraylist_writer,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,fmt_format_writes_to_writer_marker_01,fmt_policy,synthetic_format_case,demo {},demo 42,7,fmt_format,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,fmt_print_context_not_run_01,fmt_policy,synthetic_format_case,fake_message,toy_output,16,fmt_print,anytype,not_run_fmt_print,not_run_fmt_print,skip,skip,True,True,True,True,True,True,True,True,True,True,True,False,True,17,0.0,fmt_print_context_not_run
naive_writer_policy_marker,json_stringify_writer_context_marker_01,json_context,fake_json_value,"{""key"":""value""}","{""key"":""value""}",15,json_stringify,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,json_stringify_writer_context_not_tested
naive_writer_policy_marker,custom_jsonStringify_context_marker_01,json_context,fake_json_value,"{""x"":1}",toy_output,16,custom_jsonStringify,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,custom_jsonStringify_context_not_tested
naive_writer_policy_marker,anywriter_stored_in_struct_marker_01,anywriter_policy,sample_struct_field,example_log_line,toy_output,16,anywriter_struct_field,AnyWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,generic_writer_not_single_interface_marker_01,generic_writer_policy,toy_interface_case,fake_message,toy_output,16,generic_writer,GenericWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,any_conversion_marker_01,anywriter_policy,demo_any_writer,sample_payload,toy_output,16,any_conversion,AnyWriter,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,anyerror_erasure_context_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,anyerror_erasure,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,typed_error_preservation_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,typed_error_preserved,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,error_cast_context_marker_01,typed_error_context,synthetic_error_case,fake_message,toy_output,16,error_cast,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writeByte_marker_01,anytype_policy,demo_writer,X,toy_output,1,writeByte,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,writeByteNTimes_or_version_fallback_marker_01,anytype_policy,demo_writer,AAAA,toy_output,4,writeByteNTimes,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,helper_method_default_behavior_marker_01,anytype_policy,demo_writer,sample_payload,toy_output,16,helper_default,anytype,write_ok,write_ok,success,success,True,True,True,True,True,True,True,True,True,True,True,False,True,8,0.0,
naive_writer_policy_marker,optimized_helper_not_proved_marker_01,performance_context_not_tested,demo_writer,sample_payload,toy_output,16,optimized_helper,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,optimized_helper_not_proved
naive_writer_policy_marker,dynamic_dispatch_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,dynamic_dispatch,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,dynamic_dispatch_context_not_tested
naive_writer_policy_marker,function_pointer_overhead_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,function_pointer_overhead,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,function_pointer_overhead_context_not_tested
naive_writer_policy_marker,monomorphization_context_marker_01,performance_context_not_tested,toy_interface_case,fake_message,toy_output,16,monomorphization,anytype,not_tested,not_tested,not_tested,not_tested,True,True,True,True,True,True,True,True,True,True,True,False,True,10,0.0,monomorphization_context_not_tested
